date,soc_start_kWh,soc_end_kWh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,planned_grid_kWh,emergency_grid_kWh,emergency_intervals,charge_kWh,discharge_kWh,surplus_kWh,solve_time_s
2025-12-06,8550.0,8550.0,24065.085305464,11636.496517647864,35701.58182311186,45934.177169999995,3568.0565835333323,16,20333.254712,16469.9363658,1974.2845906666666,0.14936219999799505
2025-12-07,8550.0,8550.0,59586.8189927287,6690.112789493163,66276.93178222186,93024.77718899999,2064.7787176666657,14,25314.69068,20504.899510000003,2627.083486666669,0.12398170000233222
2025-12-08,8550.0,8550.0,60961.09065132968,3348.4083547283317,64309.49900605801,95059.7581603,1069.4127533333326,14,25417.321210000002,20588.03026,3452.6688469666683,0.11468020000029355
2025-12-09,8550.0,8550.0,61312.42707869902,3559.023256134893,64871.450334833906,95652.6810042,924.5805224666651,19,25564.577989999998,20707.308216999998,4331.537487000002,0.1116353999968851
2025-12-10,8550.0,8550.0,61232.6759596614,2785.663637129993,64018.33959679139,95573.36299000001,891.0400299999978,17,25629.258280000002,20759.699251000002,3207.2255243333357,0.10763330000190763
2025-12-11,8550.0,8550.0,61671.790466996405,1409.1899510499998,63080.980418046405,95992.872944,483.15241666666645,16,25607.88172,20742.384285,5649.2732256666695,0.12356249999720603
2025-12-12,8550.0,8550.0,25995.1340480545,3905.6750077142324,29900.809055768732,49552.837823,1278.4270128666667,19,21508.26508895,17421.6947808,3030.281044383333,0.1359932999985176
2025-12-13,8550.0,8550.0,26474.669404484,2617.7962086346643,29092.465613118664,50580.90585,619.8447389999993,15,21566.673319,17469.005429,3304.5493156666666,0.14537009999912698
2025-12-14,8550.0,8550.0,62386.5122974555,1700.788456348329,64087.30075380383,97193.642683,451.11867999999885,14,25566.35735,20708.749505,4008.431718000003,0.11524340000323718
2025-12-15,8550.0,8550.0,63504.9139497212,942.498095401999,64447.4120451232,98934.399722,293.74490299999974,11,25583.40179,20722.555506999997,4897.740375333338,0.11030860000028042
2025-12-16,8550.0,8550.0,63874.3671898823,563.6534274633319,64438.02061734563,99347.98730000001,182.02708333333277,13,25666.66657,20790.000029,5235.256509000002,0.12013109999679727
2025-12-17,8550.0,8550.0,63829.8088882808,902.9229112216647,64732.731799502464,99473.72082400002,248.579423333333,10,25576.08695,20716.6305,6670.9967306666695,0.1238426999989315
2025-12-18,8550.0,8550.0,63835.72818332761,740.179882154998,64575.9080654826,99220.95028699999,299.28232999999926,10,25500.36548,20655.29611,7308.896280333336,0.12338520000048447
2025-12-19,8550.0,8550.0,27955.96991955328,949.6707191016654,28905.640638654946,53052.6148149,212.65570666666642,14,21543.998913000003,17450.639208,6263.519516566667,0.1346902000004775
2025-12-20,8550.0,8550.0,28069.6268153512,254.22847442499915,28323.8552897762,53294.699821,85.29892333333316,8,21593.372971,17490.6321694,6420.905692733335,0.12945310000213794
2025-12-21,8550.0,8550.0,64080.2335444544,1383.6659088466645,65463.89945330106,99551.89001199999,429.9794799999995,9,25597.91689,20734.31276,6080.4834953333375,0.13023219999740832
2025-12-22,8550.0,8550.0,65206.709487087195,348.8746979949975,65555.58418508219,101317.944151,75.87202333333278,7,25591.57036,20729.17206,7593.990791000004,0.12047650000022259
2025-12-23,8550.0,8550.0,65299.699068830494,142.5375398233335,65442.236608653824,101312.06174599999,25.960806666666713,4,25666.66657,20789.99998,9203.263429333338,0.11948850000044331
2025-12-24,8550.0,8550.0,64790.536394487695,378.7858842549974,65169.32227874269,100772.90220000001,105.68548999999967,5,25666.66657,20790.0,8147.361803333336,0.11628940000082366
2025-12-25,8550.0,8550.0,64836.822934234806,550.3451598166668,65387.16809405147,100551.952188,144.8963733333336,4,25666.66657,20790.00001,8007.733468000004,0.14366850000078557
2025-12-26,8550.0,8550.0,28845.293786214,55.22945418666633,28900.523240400664,54377.15739,19.295273333333228,3,21697.620070000004,17575.072325999998,7266.282486,0.15698929999780376
2025-12-27,8550.0,8550.0,28859.127986198,661.5622411629986,29520.690227361,54579.54845,139.26505566666648,7,21738.9159924,17608.522017000003,7249.610463600001,0.17015879999962635
2025-12-28,8550.0,8550.0,65209.448019839,381.31779607166584,65590.76581591066,101140.600791,87.31866999999977,4,25666.66657,20789.99997,9541.998111000004,0.12410470000031637
2025-12-29,8550.0,8550.0,66126.0748335712,205.31608533166553,66331.39091890286,102607.692198,44.74712333333321,4,25666.66657,20789.99998,10252.006464666669,0.1256922999964445
2025-12-30,8550.0,8550.0,66137.3144521521,0.0,66137.3144521521,102502.45634500001,0.0,0,25666.66657,20789.99998,11401.387155000002,0.12037530000088736
2025-12-31,8550.0,8550.0,65658.1548603234,530.5981932849996,66188.7530536084,102077.49132100001,129.2892733333332,7,25651.3964,20777.631139999998,8686.592401000002,0.12299399999756133
